soc_code,attribute_code,layer,score,rank_in_layer,is_dominant,dna_source
19-1031.02,SKL_KOMUNIKASI,SKILL,63.25,5,True,onet
19-1031.02,SKL_KEPEMIMPINAN,SKILL,62.43,6,False,onet
19-1031.02,SKL_KOLABORASI,SKILL,61.73,7,False,onet
19-1031.02,SKL_PRESENTASI,SKILL,61.6,8,False,onet
19-1031.02,SKL_NEGOSIASI,SKILL,59.01,9,False,onet
19-1031.02,SKL_KREATIVITAS,SKILL,57.87,10,False,onet
19-1031.02,SKL_BELAJAR,SKILL,56.65,11,False,onet
19-1031.02,SKL_WAKTU,SKILL,52.95,12,False,onet
19-1031.02,SKL_NUMERIK,SKILL,49.64,13,False,onet
19-1031.02,SKL_KETELITIAN,SKILL,43.61,14,False,onet
19-1031.02,SKL_PERENCANAAN,SKILL,43.04,15,False,onet
19-1031.02,SKL_EMPATI,SKILL,42.06,16,False,onet
19-1031.02,ENV_KANTOR,ENVIRONMENT,84.54,1,True,onet
19-1031.02,ENV_HYBRID,ENVIRONMENT,84.27,2,True,rule
19-1031.02,ENV_REMOTE,ENVIRONMENT,66.8,3,True,rule
19-1031.02,ENV_ONSITE,ENVIRONMENT,54.47,4,False,onet
19-1031.02,ENV_SEKOLAH,ENVIRONMENT,51.88,5,False,onet
19-1031.02,ENV_LAB,ENVIRONMENT,42.96,6,False,onet
19-1031.02,ENV_PABRIK,ENVIRONMENT,32.66,7,False,onet
19-1031.02,ENV_RS,ENVIRONMENT,20.64,8,False,onet
19-1031.02,WSY_DINAMIS,WORKSTYLE,69.56,1,True,onet
19-1031.02,WSY_MANDIRI,WORKSTYLE,66.91,2,True,onet
19-1031.02,WSY_TERSTRUKTUR,WORKSTYLE,59.98,3,False,onet
19-1031.02,WSY_KOLABORATIF,WORKSTYLE,58.22,4,False,onet
19-1031.02,WSY_TARGET,WORKSTYLE,58.09,5,False,onet
19-1031.02,WSY_DETAIL,WORKSTYLE,53.1,6,False,onet
19-1031.02,WSY_BERUBAH,WORKSTYLE,47.12,7,False,onet
19-1031.02,WSY_PELAYANAN,WORKSTYLE,38.02,8,False,onet
19-1031.03,INT_LINGKUNGAN,INTEREST,89.55,1,True,onet
19-1031.03,INT_BISNIS,INTEREST,70.98,2,True,onet
19-1031.03,INT_PENDIDIKAN,INTEREST,68.33,3,True,onet
19-1031.03,INT_SOSIAL,INTEREST,57.92,4,False,onet
19-1031.03,INT_RISET,INTEREST,42.76,5,False,onet
19-1031.03,INT_KREATIVITAS,INTEREST,39.83,6,False,onet
19-1031.03,INT_HUKUM,INTEREST,31.69,7,False,onet
19-1031.03,INT_TEKNOLOGI,INTEREST,20.21,8,False,onet
19-1031.03,INT_KESEHATAN,INTEREST,7.5,9,False,onet
19-1031.03,INT_KEUANGAN,INTEREST,3.33,10,False,onet
19-1031.03,ACT_MEMBANTU,ACTIVITY,100.0,1,True,onet
19-1031.03,ACT_MEMBANGUN,ACTIVITY,83.89,2,True,onet
19-1031.03,ACT_KOMUNIKASI,ACTIVITY,82.42,3,True,onet
19-1031.03,ACT_DESAIN,ACTIVITY,81.08,4,True,onet
19-1031.03,ACT_MEMIMPIN,ACTIVITY,76.88,5,False,onet
19-1031.03,ACT_MENGAJAR,ACTIVITY,76.03,6,False,onet
19-1031.03,ACT_OPERASIONAL,ACTIVITY,74.9,7,False,onet
19-1031.03,ACT_RISET,ACTIVITY,72.24,8,False,onet
19-1031.03,ACT_MENJUAL,ACTIVITY,63.39,9,False,onet
19-1031.03,ACT_ANALISA,ACTIVITY,63.33,10,False,onet
19-1031.03,ACT_PROBLEM,ACTIVITY,58.2,11,False,onet
19-1031.03,ACT_QC,ACTIVITY,42.8,12,False,onet
19-1031.03,SKL_PRESENTASI,SKILL,77.17,1,True,onet
19-1031.03,SKL_KOMUNIKASI,SKILL,71.18,2,True,onet
19-1031.03,SKL_KOLABORASI,SKILL,66.93,3,True,onet
19-1031.03,SKL_BELAJAR,SKILL,62.68,4,True,onet
19-1031.03,SKL_LOGIKA,SKILL,60.06,5,True,onet
19-1031.03,SKL_KREATIVITAS,SKILL,59.56,6,False,onet
19-1031.03,SKL_WAKTU,SKILL,57.78,7,False,onet
19-1031.03,SKL_EMPATI,SKILL,55.85,8,False,onet
19-1031.03,SKL_KEPUTUSAN,SKILL,55.24,9,False,onet
19-1031.03,SKL_CRITICAL,SKILL,52.39,10,False,onet
19-1031.03,SKL_KEPEMIMPINAN,SKILL,48.35,11,False,onet
19-1031.03,SKL_PERENCANAAN,SKILL,45.99,12,False,onet
19-1031.03,SKL_NEGOSIASI,SKILL,44.89,13,False,onet
19-1031.03,SKL_ADAPTABILITAS,SKILL,41.41,14,False,onet
19-1031.03,SKL_KETELITIAN,SKILL,39.49,15,False,onet
19-1031.03,SKL_NUMERIK,SKILL,28.18,16,False,onet
19-1031.03,ENV_SEKOLAH,ENVIRONMENT,77.89,1,True,onet
19-1031.03,ENV_KANTOR,ENVIRONMENT,77.03,2,True,onet
19-1031.03,ENV_HYBRID,ENVIRONMENT,72.91,3,True,rule
19-1031.03,ENV_REMOTE,ENVIRONMENT,67.07,4,False,rule
19-1031.03,ENV_ONSITE,ENVIRONMENT,65.5,5,False,onet
19-1031.03,ENV_PABRIK,ENVIRONMENT,26.25,6,False,onet
19-1031.03,ENV_LAB,ENVIRONMENT,26.16,7,False,onet
19-1031.03,ENV_RS,ENVIRONMENT,19.58,8,False,onet
19-1031.03,WSY_KOLABORATIF,WORKSTYLE,74.15,1,True,onet
19-1031.03,WSY_DINAMIS,WORKSTYLE,55.94,2,True,onet
19-1031.03,WSY_MANDIRI,WORKSTYLE,50.55,3,False,onet
19-1031.03,WSY_TERSTRUKTUR,WORKSTYLE,38.89,4,False,onet
19-1031.03,WSY_PELAYANAN,WORKSTYLE,36.64,5,False,onet
19-1031.03,WSY_TARGET,WORKSTYLE,31.1,6,False,onet
19-1031.03,WSY_DETAIL,WORKSTYLE,30.97,7,False,onet
19-1031.03,WSY_BERUBAH,WORKSTYLE,29.37,8,False,onet
19-1032.00,INT_LINGKUNGAN,INTEREST,100.0,1,True,onet
19-1032.00,INT_BISNIS,INTEREST,38.4,2,True,onet
19-1032.00,INT_RISET,INTEREST,34.5,3,True,onet
19-1032.00,INT_TEKNOLOGI,INTEREST,25.39,4,False,onet
19-1032.00,INT_HUKUM,INTEREST,21.73,5,False,onet
19-1032.00,INT_KEUANGAN,INTEREST,13.17,6,False,onet
19-1032.00,INT_PENDIDIKAN,INTEREST,10.83,7,False,onet
19-1032.00,INT_SOSIAL,INTEREST,9.68,8,False,onet
19-1032.00,INT_KESEHATAN,INTEREST,4.67,9,False,onet
19-1032.00,INT_KREATIVITAS,INTEREST,1.83,10,False,onet
19-1032.00,ACT_OPERASIONAL,ACTIVITY,85.54,1,True,onet
19-1032.00,ACT_PROBLEM,ACTIVITY,83.98,2,True,onet
19-1032.00,ACT_KOMUNIKASI,ACTIVITY,82.09,3,True,onet
19-1032.00,ACT_QC,ACTIVITY,81.31,4,True,onet
19-1032.00,ACT_RISET,ACTIVITY,72.23,5,False,onet
19-1032.00,ACT_MEMIMPIN,ACTIVITY,72.12,6,False,onet
19-1032.00,ACT_MEMBANGUN,ACTIVITY,71.39,7,False,onet
19-1032.00,ACT_ANALISA,ACTIVITY,69.96,8,False,onet
19-1032.00,ACT_MEMBANTU,ACTIVITY,67.18,9,False,onet
19-1032.00,ACT_MENJUAL,ACTIVITY,62.18,10,False,onet
19-1032.00,ACT_DESAIN,ACTIVITY,49.55,11,False,onet
19-1032.00,ACT_MENGAJAR,ACTIVITY,48.55,12,False,onet
19-1032.00,SKL_ADAPTABILITAS,SKILL,81.34,1,True,onet
19-1032.00,SKL_LOGIKA,SKILL,79.28,2,True,onet
19-1032.00,SKL_CRITICAL,SKILL,74.21,3,True,onet
19-1032.00,SKL_KEPUTUSAN,SKILL,70.32,4,True,onet
19-1032.00,SKL_WAKTU,SKILL,69.23,5,True,onet
19-1032.00,SKL_KEPEMIMPINAN,SKILL,68.03,6,False,onet
19-1032.00,SKL_KOMUNIKASI,SKILL,67.6,7,False,onet
19-1032.00,SKL_PERENCANAAN,SKILL,67.22,8,False,onet
19-1032.00,SKL_NEGOSIASI,SKILL,61.53,9,False,onet
19-1032.00,SKL_KREATIVITAS,SKILL,61.42,10,False,onet
19-1032.00,SKL_KOLABORASI,SKILL,60.19,11,False,onet
19-1032.00,SKL_BELAJAR,SKILL,54.0,12,False,onet
19-1032.00,SKL_KETELITIAN,SKILL,52.19,13,False,onet
19-1032.00,SKL_PRESENTASI,SKILL,52.02,14,False,onet
19-1032.00,SKL_NUMERIK,SKILL,48.64,15,False,onet
19-1032.00,SKL_EMPATI,SKILL,40.15,16,False,onet
19-1032.00,ENV_KANTOR,ENVIRONMENT,68.79,1,True,onet
19-1032.00,ENV_ONSITE,ENVIRONMENT,66.75,2,True,onet
19-1032.00,ENV_HYBRID,ENVIRONMENT,64.96,3,True,rule
19-1032.00,ENV_REMOTE,ENVIRONMENT,63.19,4,False,rule
19-1032.00,ENV_SEKOLAH,ENVIRONMENT,37.43,5,False,onet
19-1032.00,ENV_PABRIK,ENVIRONMENT,35.47,6,False,onet
19-1032.00,ENV_LAB,ENVIRONMENT,34.85,7,False,onet
19-1032.00,ENV_RS,ENVIRONMENT,15.34,8,False,onet
19-1032.00,WSY_DINAMIS,WORKSTYLE,65.76,1,True,onet
19-1032.00,WSY_TERSTRUKTUR,WORKSTYLE,64.91,2,True,onet
19-1032.00,WSY_MANDIRI,WORKSTYLE,63.24,3,False,onet
19-1032.00,WSY_TARGET,WORKSTYLE,60.49,4,False,onet
19-1032.00,WSY_DETAIL,WORKSTYLE,56.64,5,False,onet
19-1032.00,WSY_KOLABORATIF,WORKSTYLE,56.12,6,False,onet
19-1032.00,WSY_BERUBAH,WORKSTYLE,50.5,7,False,onet
19-1032.00,WSY_PELAYANAN,WORKSTYLE,30.81,8,False,onet
19-1041.00,INT_KESEHATAN,INTEREST,94.67,1,True,onet
19-1041.00,INT_RISET,INTEREST,85.83,2,True,onet
19-1041.00,INT_BISNIS,INTEREST,52.8,3,True,onet
19-1041.00,INT_PENDIDIKAN,INTEREST,42.17,4,False,onet
19-1041.00,INT_SOSIAL,INTEREST,29.46,5,False,onet
19-1041.00,INT_TEKNOLOGI,INTEREST,28.99,6,False,onet
19-1041.00,INT_HUKUM,INTEREST,22.0,7,False,onet
19-1041.00,INT_KREATIVITAS,INTEREST,14.02,8,False,onet
19-1041.00,INT_LINGKUNGAN,INTEREST,9.23,9,False,onet
19-1041.00,INT_KEUANGAN,INTEREST,8.0,10,False,onet
19-1041.00,ACT_ANALISA,ACTIVITY,100.0,1,True,onet
19-1041.00,ACT_KOMUNIKASI,ACTIVITY,90.14,2,True,onet
19-1041.00,ACT_PROBLEM,ACTIVITY,89.32,3,True,onet
19-1041.00,ACT_MEMBANGUN,ACTIVITY,88.89,4,True,onet
19-1041.00,ACT_OPERASIONAL,ACTIVITY,88.87,5,False,onet
19-1041.00,ACT_RISET,ACTIVITY,87.9,6,False,onet
19-1041.00,ACT_DESAIN,ACTIVITY,74.47,7,False,onet
19-1041.00,ACT_MEMIMPIN,ACTIVITY,74.19,8,False,onet
19-1041.00,ACT_MENGAJAR,ACTIVITY,67.77,9,False,onet
19-1041.00,ACT_MENJUAL,ACTIVITY,65.78,10,False,onet
19-1041.00,ACT_MEMBANTU,ACTIVITY,53.28,11,False,onet
19-1041.00,ACT_QC,ACTIVITY,50.07,12,False,onet
19-1041.00,SKL_ADAPTABILITAS,SKILL,99.1,1,True,onet
19-1041.00,SKL_LOGIKA,SKILL,92.5,2,True,onet
19-1041.00,SKL_CRITICAL,SKILL,89.84,3,True,onet
19-1041.00,SKL_KEPUTUSAN,SKILL,85.0,4,True,onet
19-1041.00,SKL_BELAJAR,SKILL,82.3,5,True,onet
19-1041.00,SKL_KOMUNIKASI,SKILL,77.72,6,False,onet
19-1041.00,SKL_KOLABORASI,SKILL,74.57,7,False,onet
19-1041.00,SKL_KREATIVITAS,SKILL,71.61,8,False,onet
19-1041.00,SKL_PRESENTASI,SKILL,69.68,9,False,onet
19-1041.00,SKL_WAKTU,SKILL,68.48,10,False,onet
19-1041.00,SKL_NUMERIK,SKILL,66.67,11,False,onet
19-1041.00,SKL_KEPEMIMPINAN,SKILL,65.83,12,False,onet
19-1041.00,SKL_EMPATI,SKILL,58.6,13,False,onet
19-1041.00,SKL_NEGOSIASI,SKILL,54.72,14,False,onet
19-1041.00,SKL_KETELITIAN,SKILL,53.01,15,False,onet
19-1041.00,SKL_PERENCANAAN,SKILL,48.88,16,False,onet
19-1041.00,ENV_KANTOR,ENVIRONMENT,91.11,1,True,onet
19-1041.00,ENV_REMOTE,ENVIRONMENT,90.83,2,True,rule
19-1041.00,ENV_HYBRID,ENVIRONMENT,90.81,3,True,rule
19-1041.00,ENV_SEKOLAH,ENVIRONMENT,60.51,4,False,onet
19-1041.00,ENV_LAB,ENVIRONMENT,41.85,5,False,onet
19-1041.00,ENV_RS,ENVIRONMENT,31.32,6,False,onet
19-1041.00,ENV_ONSITE,ENVIRONMENT,24.17,7,False,onet
19-1041.00,ENV_PABRIK,ENVIRONMENT,8.56,8,False,onet
19-1041.00,WSY_DETAIL,WORKSTYLE,86.73,1,True,onet
19-1041.00,WSY_TERSTRUKTUR,WORKSTYLE,82.28,2,True,onet
19-1041.00,WSY_DINAMIS,WORKSTYLE,82.02,3,False,onet
19-1041.00,WSY_KOLABORATIF,WORKSTYLE,69.98,4,False,onet
19-1041.00,WSY_BERUBAH,WORKSTYLE,68.13,5,False,onet
19-1041.00,WSY_TARGET,WORKSTYLE,66.86,6,False,onet
19-1041.00,WSY_MANDIRI,WORKSTYLE,65.07,7,False,onet
19-1041.00,WSY_PELAYANAN,WORKSTYLE,53.6,8,False,onet
19-1042.00,INT_KESEHATAN,INTEREST,97.67,1,True,onet
19-1042.00,INT_RISET,INTEREST,93.67,2,True,onet
19-1042.00,INT_PENDIDIKAN,INTEREST,33.67,3,True,onet
19-1042.00,INT_BISNIS,INTEREST,27.62,4,False,onet
19-1042.00,INT_TEKNOLOGI,INTEREST,17.53,5,False,onet
19-1042.00,INT_LINGKUNGAN,INTEREST,10.26,6,False,onet
19-1042.00,INT_SOSIAL,INTEREST,9.33,7,False,onet
19-1042.00,INT_KEUANGAN,INTEREST,8.0,8,False,onet
19-1042.00,INT_KREATIVITAS,INTEREST,7.86,9,False,onet
19-1042.00,INT_HUKUM,INTEREST,6.33,10,False,onet
19-1042.00,ACT_RISET,ACTIVITY,89.68,1,True,onet
19-1042.00,ACT_DESAIN,ACTIVITY,80.78,2,True,onet
19-1042.00,ACT_KOMUNIKASI,ACTIVITY,80.62,3,True,onet
19-1042.00,ACT_MEMBANGUN,ACTIVITY,79.73,4,True,onet
19-1042.00,ACT_ANALISA,ACTIVITY,76.38,5,False,onet
19-1042.00,ACT_PROBLEM,ACTIVITY,76.14,6,False,onet
19-1042.00,ACT_OPERASIONAL,ACTIVITY,72.8,7,False,onet
19-1042.00,ACT_MENGAJAR,ACTIVITY,61.43,8,False,onet
19-1042.00,ACT_MEMIMPIN,ACTIVITY,60.08,9,False,onet
19-1042.00,ACT_MENJUAL,ACTIVITY,54.05,10,False,onet
19-1042.00,ACT_QC,ACTIVITY,52.99,11,False,onet
19-1042.00,ACT_MEMBANTU,ACTIVITY,29.61,12,False,onet
19-1042.00,SKL_ADAPTABILITAS,SKILL,88.92,1,True,onet
19-1042.00,SKL_BELAJAR,SKILL,86.07,2,True,onet
19-1042.00,SKL_LOGIKA,SKILL,84.62,3,True,onet
19-1042.00,SKL_KEPUTUSAN,SKILL,77.66,4,True,onet
19-1042.00,SKL_CRITICAL,SKILL,76.68,5,True,onet
19-1042.00,SKL_KOMUNIKASI,SKILL,76.5,6,False,onet
19-1042.00,SKL_KREATIVITAS,SKILL,66.6,7,False,onet
19-1042.00,SKL_WAKTU,SKILL,66.4,8,False,onet
19-1042.00,SKL_KETELITIAN,SKILL,65.7,9,False,onet
19-1042.00,SKL_PRESENTASI,SKILL,62.59,10,False,onet
19-1042.00,SKL_NUMERIK,SKILL,61.19,11,False,onet
19-1042.00,SKL_NEGOSIASI,SKILL,49.68,12,False,onet
19-1042.00,SKL_KEPEMIMPINAN,SKILL,49.15,13,False,onet
19-1042.00,SKL_KOLABORASI,SKILL,43.82,14,False,onet
19-1042.00,SKL_PERENCANAAN,SKILL,42.3,15,False,onet
19-1042.00,SKL_EMPATI,SKILL,40.31,16,False,onet
19-1042.00,ENV_HYBRID,ENVIRONMENT,86.28,1,True,rule
19-1042.00,ENV_KANTOR,ENVIRONMENT,83.56,2,True,onet
19-1042.00,ENV_REMOTE,ENVIRONMENT,77.35,3,True,rule
19-1042.00,ENV_LAB,ENVIRONMENT,51.01,4,False,onet
19-1042.00,ENV_SEKOLAH,ENVIRONMENT,49.97,5,False,onet
19-1042.00,ENV_RS,ENVIRONMENT,41.64,6,False,onet
19-1042.00,ENV_PABRIK,ENVIRONMENT,29.27,7,False,onet
19-1042.00,ENV_ONSITE,ENVIRONMENT,18.91,8,False,onet
19-1042.00,WSY_DETAIL,WORKSTYLE,100.0,1,True,onet
19-1042.00,WSY_TERSTRUKTUR,WORKSTYLE,90.65,2,True,onet
19-1042.00,WSY_DINAMIS,WORKSTYLE,83.7,3,False,onet
19-1042.00,WSY_TARGET,WORKSTYLE,72.73,4,False,onet
19-1042.00,WSY_MANDIRI,WORKSTYLE,62.87,5,False,onet
19-1042.00,WSY_BERUBAH,WORKSTYLE,59.45,6,False,onet
19-1042.00,WSY_KOLABORATIF,WORKSTYLE,45.32,7,False,onet
19-1042.00,WSY_PELAYANAN,WORKSTYLE,37.11,8,False,onet
19-2011.00,INT_RISET,INTEREST,100.0,1,True,onet
19-2011.00,INT_TEKNOLOGI,INTEREST,45.92,2,True,onet
19-2011.00,INT_PENDIDIKAN,INTEREST,40.83,3,True,onet
19-2011.00,INT_BISNIS,INTEREST,39.16,4,False,onet
19-2011.00,INT_KREATIVITAS,INTEREST,21.37,5,False,onet
19-2011.00,INT_SOSIAL,INTEREST,12.17,6,False,onet
19-2011.00,INT_KEUANGAN,INTEREST,5.67,7,False,onet
19-2011.00,INT_LINGKUNGAN,INTEREST,4.97,8,False,onet
19-2011.00,INT_HUKUM,INTEREST,4.33,9,False,onet
19-2011.00,INT_KESEHATAN,INTEREST,3.17,10,False,onet
19-2011.00,ACT_MEMBANGUN,ACTIVITY,98.06,1,True,onet
19-2011.00,ACT_ANALISA,ACTIVITY,97.67,2,True,onet
19-2011.00,ACT_OPERASIONAL,ACTIVITY,91.56,3,True,onet
19-2011.00,ACT_RISET,ACTIVITY,89.32,4,True,onet
19-2011.00,ACT_PROBLEM,ACTIVITY,81.48,5,False,onet
19-2011.00,ACT_DESAIN,ACTIVITY,76.28,6,False,onet
19-2011.00,ACT_KOMUNIKASI,ACTIVITY,62.93,7,False,onet
19-2011.00,ACT_MEMIMPIN,ACTIVITY,62.61,8,False,onet
19-2011.00,ACT_MENGAJAR,ACTIVITY,61.98,9,False,onet
19-2011.00,ACT_MENJUAL,ACTIVITY,35.99,10,False,onet
19-2011.00,ACT_MEMBANTU,ACTIVITY,28.53,11,False,onet
19-2011.00,ACT_QC,ACTIVITY,27.25,12,False,onet
19-2011.00,SKL_BELAJAR,SKILL,87.95,1,True,onet
19-2011.00,SKL_ADAPTABILITAS,SKILL,84.21,2,True,onet
19-2011.00,SKL_KREATIVITAS,SKILL,80.11,3,True,onet
19-2011.00,SKL_NUMERIK,SKILL,78.62,4,True,onet
19-2011.00,SKL_LOGIKA,SKILL,76.78,5,True,onet
19-2011.00,SKL_KOMUNIKASI,SKILL,74.23,6,False,onet
19-2011.00,SKL_KEPUTUSAN,SKILL,72.7,7,False,onet
19-2011.00,SKL_CRITICAL,SKILL,70.92,8,False,onet
19-2011.00,SKL_PRESENTASI,SKILL,64.76,9,False,onet
19-2011.00,SKL_KETELITIAN,SKILL,54.21,10,False,onet
19-2011.00,SKL_KOLABORASI,SKILL,53.92,11,False,onet
19-2011.00,SKL_KEPEMIMPINAN,SKILL,52.36,12,False,onet
19-2011.00,SKL_NEGOSIASI,SKILL,47.41,13,False,onet
19-2011.00,SKL_WAKTU,SKILL,44.9,14,False,onet
19-2011.00,SKL_PERENCANAAN,SKILL,40.72,15,False,onet
19-2011.00,SKL_EMPATI,SKILL,37.94,16,False,onet
19-2011.00,ENV_REMOTE,ENVIRONMENT,91.42,1,True,rule
19-2011.00,ENV_KANTOR,ENVIRONMENT,86.75,2,True,onet
19-2011.00,ENV_HYBRID,ENVIRONMENT,77.53,3,True,rule
19-2011.00,ENV_SEKOLAH,ENVIRONMENT,55.63,4,False,onet
19-2011.00,ENV_LAB,ENVIRONMENT,37.77,5,False,onet
19-2011.00,ENV_ONSITE,ENVIRONMENT,19.05,6,False,onet
19-2011.00,ENV_RS,ENVIRONMENT,15.19,7,False,onet
19-2011.00,ENV_PABRIK,ENVIRONMENT,9.09,8,False,onet
19-2011.00,WSY_DINAMIS,WORKSTYLE,92.61,1,True,onet
19-2011.00,WSY_DETAIL,WORKSTYLE,77.88,2,True,onet
19-2011.00,WSY_TARGET,WORKSTYLE,72.71,3,False,onet
19-2011.00,WSY_MANDIRI,WORKSTYLE,70.4,4,False,onet
19-2011.00,WSY_TERSTRUKTUR,WORKSTYLE,62.5,5,False,onet
19-2011.00,WSY_KOLABORATIF,WORKSTYLE,56.35,6,False,onet
19-2011.00,WSY_BERUBAH,WORKSTYLE,45.89,7,False,onet
19-2011.00,WSY_PELAYANAN,WORKSTYLE,30.24,8,False,onet
19-2012.00,INT_RISET,INTEREST,97.17,1,True,onet
19-2012.00,INT_TEKNOLOGI,INTEREST,53.72,2,True,onet
19-2012.00,INT_PENDIDIKAN,INTEREST,26.83,3,True,onet
19-2012.00,INT_BISNIS,INTEREST,26.4,4,False,onet
19-2012.00,INT_KESEHATAN,INTEREST,15.0,5,False,onet
19-2012.00,INT_KREATIVITAS,INTEREST,8.21,6,False,onet
19-2012.00,INT_HUKUM,INTEREST,5.83,7,False,onet
19-2012.00,INT_KEUANGAN,INTEREST,5.67,8,False,onet
19-2012.00,INT_SOSIAL,INTEREST,5.17,9,False,onet
19-2012.00,INT_LINGKUNGAN,INTEREST,3.42,10,False,onet
19-2012.00,ACT_ANALISA,ACTIVITY,89.5,1,True,onet
19-2012.00,ACT_MEMBANGUN,ACTIVITY,88.61,2,True,onet
19-2012.00,ACT_OPERASIONAL,ACTIVITY,81.58,3,True,onet
19-2012.00,ACT_RISET,ACTIVITY,81.14,4,True,onet
19-2012.00,ACT_PROBLEM,ACTIVITY,78.99,5,False,onet
19-2012.00,ACT_DESAIN,ACTIVITY,75.38,6,False,onet
19-2012.00,ACT_MEMIMPIN,ACTIVITY,67.95,7,False,onet
19-2012.00,ACT_KOMUNIKASI,ACTIVITY,62.93,8,False,onet
19-2012.00,ACT_QC,ACTIVITY,57.65,9,False,onet
19-2012.00,ACT_MENGAJAR,ACTIVITY,55.92,10,False,onet
19-2012.00,ACT_MENJUAL,ACTIVITY,55.0,11,False,onet
19-2012.00,ACT_MEMBANTU,ACTIVITY,21.58,12,False,onet
19-2012.00,SKL_KREATIVITAS,SKILL,95.63,1,True,onet
19-2012.00,SKL_BELAJAR,SKILL,89.21,2,True,onet
19-2012.00,SKL_NUMERIK,SKILL,88.26,3,True,onet
19-2012.00,SKL_LOGIKA,SKILL,85.36,4,True,onet
19-2012.00,SKL_ADAPTABILITAS,SKILL,84.55,5,True,onet
19-2012.00,SKL_CRITICAL,SKILL,79.15,6,False,onet
19-2012.00,SKL_KEPUTUSAN,SKILL,75.24,7,False,onet
19-2012.00,SKL_KOMUNIKASI,SKILL,74.37,8,False,onet
19-2012.00,SKL_PRESENTASI,SKILL,69.62,9,False,onet
19-2012.00,SKL_KETELITIAN,SKILL,62.66,10,False,onet
19-2012.00,SKL_NEGOSIASI,SKILL,52.32,11,False,onet
19-2012.00,SKL_WAKTU,SKILL,51.9,12,False,onet
19-2012.00,SKL_PERENCANAAN,SKILL,46.61,13,False,onet
19-2012.00,SKL_KEPEMIMPINAN,SKILL,44.69,14,False,onet
19-2012.00,SKL_EMPATI,SKILL,36.11,15,False,onet
19-2012.00,SKL_KOLABORASI,SKILL,33.66,16,False,onet
19-2012.00,ENV_REMOTE,ENVIRONMENT,93.97,1,True,rule
19-2012.00,ENV_KANTOR,ENVIRONMENT,85.74,2,True,onet
19-2012.00,ENV_HYBRID,ENVIRONMENT,82.76,3,True,rule
19-2012.00,ENV_SEKOLAH,ENVIRONMENT,56.51,4,False,onet
19-2012.00,ENV_LAB,ENVIRONMENT,47.3,5,False,onet
19-2012.00,ENV_RS,ENVIRONMENT,18.01,6,False,onet
19-2012.00,ENV_PABRIK,ENVIRONMENT,13.2,7,False,onet
19-2012.00,ENV_ONSITE,ENVIRONMENT,5.51,8,False,onet
19-2012.00,WSY_DINAMIS,WORKSTYLE,92.16,1,True,onet
19-2012.00,WSY_DETAIL,WORKSTYLE,79.2,2,True,onet
19-2012.00,WSY_TARGET,WORKSTYLE,66.88,3,False,onet
19-2012.00,WSY_TERSTRUKTUR,WORKSTYLE,64.13,4,False,onet
19-2012.00,WSY_MANDIRI,WORKSTYLE,62.13,5,False,onet
19-2012.00,WSY_BERUBAH,WORKSTYLE,37.05,6,False,onet
19-2012.00,WSY_KOLABORATIF,WORKSTYLE,31.42,7,False,onet
19-2012.00,WSY_PELAYANAN,WORKSTYLE,17.37,8,False,onet
19-2021.00,INT_RISET,INTEREST,97.17,1,True,onet
19-2021.00,INT_TEKNOLOGI,INTEREST,52.43,2,True,onet
19-2021.00,INT_BISNIS,INTEREST,41.08,3,True,onet
19-2021.00,INT_KREATIVITAS,INTEREST,33.85,4,False,onet
19-2021.00,INT_PENDIDIKAN,INTEREST,23.5,5,False,onet
19-2021.00,INT_LINGKUNGAN,INTEREST,17.81,6,False,onet
19-2021.00,INT_SOSIAL,INTEREST,8.35,7,False,onet
19-2021.00,INT_HUKUM,INTEREST,8.33,8,False,onet
19-2021.00,INT_KESEHATAN,INTEREST,8.0,9,False,onet
19-2021.00,INT_KEUANGAN,INTEREST,5.67,10,False,onet
19-2021.00,ACT_MEMBANGUN,ACTIVITY,94.72,1,True,onet
19-2021.00,ACT_ANALISA,ACTIVITY,94.17,2,True,onet
19-2021.00,ACT_RISET,ACTIVITY,77.94,3,True,onet
19-2021.00,ACT_KOMUNIKASI,ACTIVITY,77.55,4,True,onet
19-2021.00,ACT_OPERASIONAL,ACTIVITY,76.21,5,False,onet
19-2021.00,ACT_PROBLEM,ACTIVITY,70.45,6,False,onet
19-2021.00,ACT_DESAIN,ACTIVITY,66.37,7,False,onet
19-2021.00,ACT_MENGAJAR,ACTIVITY,58.68,8,False,onet
19-2021.00,ACT_MEMIMPIN,ACTIVITY,53.88,9,False,onet
19-2021.00,ACT_MENJUAL,ACTIVITY,50.57,10,False,onet
19-2021.00,ACT_MEMBANTU,ACTIVITY,41.6,11,False,onet
19-2021.00,ACT_QC,ACTIVITY,37.81,12,False,onet
19-2021.00,SKL_ADAPTABILITAS,SKILL,83.96,1,True,onet
19-2021.00,SKL_CRITICAL,SKILL,76.68,2,True,onet
19-2021.00,SKL_BELAJAR,SKILL,76.47,3,True,onet
19-2021.00,SKL_LOGIKA,SKILL,76.38,4,True,onet
19-2021.00,SKL_KOMUNIKASI,SKILL,73.45,5,True,onet
19-2021.00,SKL_KEPUTUSAN,SKILL,72.78,6,False,onet
19-2021.00,SKL_PRESENTASI,SKILL,68.95,7,False,onet
19-2021.00,SKL_KREATIVITAS,SKILL,61.44,8,False,onet
19-2021.00,SKL_NUMERIK,SKILL,59.08,9,False,onet
